"""Kernel""","""Salinity""","""Species""","""Day 0""","""Day 1""","""Day 2""","""Day 3""","""Day 4""","""Day 5""","""Day 6""","""Day 7""","""Day 8""","""Day 9""","""Day 10"""
4,HS,III,1.639344262,3.914814815,3.837438424,5.061674009,5.032085561,4.867768595,5.279069767,5.179487179,4.607142857,3.956521739,5.5
4,HS,III,1.642857143,3.412639405,4.575107296,5.694323144,5.920168067,6.051948052,5.702564103,5.723529412,5.255639098,4.252252252,4.522222222
4,HS,III,1.513636364,3.43956044,3.662337662,4.671296296,5.17791411,5.220689655,5.764285714,5.666666667,5.907563025,6.247863248,5.655737705
4,HS,III,1.630541872,3.579462103,4.685534591,5.08,5.091346154,5.382198953,4.597222222,4.833333333,4.364485981,3.78125,4.533333333
4,HS,III,1.544554455,3.063157895,2.653061224,3.186440678,1.904761905,1.846153846,1.333333333,2.25,1.5,1.333333333,2
4,HS,III,1.366492147,3.581395349,4.552380952,4.551724138,4.970588235,4.876344086,5.006756757,5.385964912,4.168539326,4.810810811,4.071428571
4,HS,III,1.655660377,3.378472222,5.083032491,6.260714286,6.200854701,5.783216783,5.813432836,5.975609756,5.261538462,4.217391304,3.512820513
4,HS,III,1.68907563,3.149193548,4.471428571,4.821428571,5.28342246,4.47761194,4.778846154,4.447368421,3.842105263,3.520833333,4.022222222
4,HS,III,1.617801047,2.866666667,4.592964824,5.036842105,5.141975309,4.363636364,4.15625,4.588235294,4.6,3.142857143,3.052631579
4,HS,III,1.56281407,3.820058997,4.494505495,3.965346535,5.094736842,5.320895522,4.887755102,3.245283019,2.578947368,1.545454545,4.96875
4,HS,III,1.552486188,3.518796992,3.585820896,4.805668016,5.420792079,5.033557047,5.6,5.6875,5.160377358,5.183098592,4.254545455
4,HS,III,1.497175141,3.39295393,4.294820717,4.763485477,4.947089947,4.725352113,5.724358974,6,5.607407407,5.160714286,3.815789474
4,HS,III,1.55,3.509259259,3.891089109,5.2,5,5.289473684,5.342857143,5.031746032,4.417582418,4.6875,3.914893617
4,HS,III,1.593301435,3.428961749,3.726027397,4.872791519,5.601593625,5.36492891,5.806763285,5.55033557,5.568345324,4.9375,4.929411765
4,HS,III,1.436046512,3.369636964,4.958429561,5.309823678,5.865546218,5.764525994,5.82111437,5.802013423,5.647058824,5.867346939,5.152542373
4,HS,III,1.505319149,2.946808511,4.765100671,5.317829457,4.65060241,5.213114754,5.138461538,4.602739726,4.35483871,4,4.905660377
4,HS,III,1.56,3.66395664,4.867075665,5.410780669,5.635574837,5.681293303,5.829326923,5.447887324,5.472727273,5.49044586,5.445993031
4,HS,III,1.482233503,2.892215569,3.142857143,4.617647059,5.010309278,4.793650794,3.470588235,2.9,3.230769231,1.333333333,2.666666667
4,HS,III,1.680365297,3.449848024,5.426470588,5.640677966,5.166666667,4.631016043,4.945205479,5.006802721,5.1,5.271186441,5.840336134
4,HS,III,1.439393939,3.666666667,5.307881773,6.575498575,6.356466877,6.524647887,6.576208178,6.652631579,6.469314079,6.111570248,6.175965665
4,HS,III,1.495,3.429967427,5.656666667,5.254480287,5.21761658,5.290909091,5.039735099,5.265734266,4.826771654,4.271028037,4.659574468
4,HS,III,1.636734694,3.459459459,4.989473684,5.876760563,5.984210526,6.04040404,5.838150289,6.243902439,6.376811594,4.886597938,4.787878788
4,HS,III,1.46875,2.757763975,4.035294118,4.19266055,5.055555556,5.06122449,5.087912088,4.326923077,3.818181818,2.7,3.5
4,HS,III,1.560606061,3.96797153,3.929530201,5.157303371,5.312217195,4.988571429,5.049689441,4.910447761,4.910569106,3.849462366,4.101265823
4,HS,III,1.398989899,3.726384365,4.57751938,4.806282723,4.24,4.585714286,4.084210526,3.771428571,2.4,1.5,2
4,HS,III,1.433035714,3.67578125,4.563758389,5.117647059,5.134020619,4.783783784,4.272727273,4.133333333,4.222222222,4.125,4.266666667
4,HS,III,1.608938547,3.59375,4.737327189,4.792,4.754237288,4.459459459,4.5,5.206896552,4.75,5.395348837,4.228571429
4,LS,I,1.5907173,3.675362319,3.059090909,3.74248927,2.95505618,4.175824176,3.973684211,3.462962963,2.851851852,3.611111111,2.642857143
4,LS,I,1.530487805,3.462555066,3.753846154,3.666666667,3.401459854,4.573529412,4.884892086,4.741935484,4.762711864,4.808333333,5.208333333
4,LS,I,1.542288557,4.019083969,3.45212766,3.930612245,4.134328358,3.972413793,5.531034483,5.734375,5.968503937,5.792792793,6.107142857
4,LS,I,1.557077626,3.357575758,3.906593407,3.803797468,3.438596491,4.556962025,5.1953125,2.871794872,3.636363636,3.785714286,3.333333333
4,LS,I,1.575,3.768240343,2.890710383,3.176470588,2.527272727,3.32,3.888888889,3.894736842,4,4.214285714,5.058823529
4,LS,I,1.52247191,3,3.310344828,2.830409357,3.65625,3.578616352,3.962025316,3.697986577,3.396825397,4.5,4.304878049
4,LS,I,1.528497409,3.620567376,3.858461538,3.665540541,4.108196721,4.996721311,5.361445783,5.454935622,5.308510638,5.240437158,5.057142857
4,LS,I,1.595555556,4.191536748,3.860576923,4.336,4.133587786,4.636942675,6.192857143,5.870292887,5.635135135,5.32160804,5.546961326
4,LS,I,1.718309859,3.738888889,3.745980707,4.153846154,4.134751773,4.525862069,5.701492537,5.911764706,5.547486034,5.610526316,5.767741935
4,LS,I,1.571428571,3.261410788,3.686956522,3.356321839,3.943548387,3.871559633,4.791946309,5.485714286,4.804597701,4.583333333,5.072727273
4,LS,I,1.534782609,3.48125,3.966759003,4.49742268,5.305841924,5.619354839,5.336879433,5.258302583,5.117924528,5.220238095,6.143884892
4,LS,I,1.510416667,3.148648649,3.503448276,5,4.281818182,4.017857143,5.261682243,5.312820513,5.237113402,4.589041096,4.772357724
4,LS,I,1.544680851,3.182170543,3.335025381,3.247368421,3.735955056,5.047297297,4.671755725,4.745283019,4.305882353,3.93220339,3.947368421
4,LS,I,1.580645161,3.322033898,3.763052209,4.596958175,4.213740458,4.495575221,4.394736842,4.086956522,2.984615385,3.481012658,3.321428571
4,LS,I,1.619791667,3.030864198,3.583333333,2,3.12195122,3.333333333,3.619047619,3.04,2.555555556,2.181818182,1.666666667
4,LS,I,1.507042254,2.721212121,3.361538462,3.258992806,3.129411765,4.040909091,4.994974874,4.817610063,3.675,2.826923077,3.166666667
4,LS,I,1.534482759,3.865979381,3.255555556,2.650943396,3.44295302,4.5625,6.202531646,5.347222222,5.607361963,5.798561151,6.046357616
4,LS,I,1.556074766,3.814814815,3.651785714,4.028,4.109243697,5.778625954,6.292682927,5.74,6.526785714,6.276595745,6.761904762
4,LS,I,1.579399142,2.809045226,2.28,3.944444444,3.827586207,4.331428571,5.367816092,5.172413793,5.520467836,5.205263158,5.081481481
4,LS,I,1.349726776,3.174887892,4.730538922,3.575,3.598639456,5.445747801,6.298969072,6.30726257,6.347107438,6.295731707,6.494475138
4,LS,I,1.608888889,3.94629156,3.838046272,4.718905473,4.409240924,4.873925501,6.015,6.024096386,5.563421829,5.676100629,5.699059561
4,LS,I,1.484210526,3.455737705,3.291666667,3.145833333,2.628205128,4.525,4.463157895,3.596491228,2.763636364,3.525641026,3.6
4,LS,I,1.571428571,3.9566787,5.048076923,5.38225256,5.432055749,6.030769231,6.663461538,6.835,6.157303371,6.169014085,6.377192982
4,LS,I,1.447761194,2.740740741,2.915254237,3.25,3.209677419,3.476190476,5.252873563,5.147058824,4.677419355,4.094339623,4
4,LS,I,1.436170213,3.946902655,3.823529412,3.862348178,4.420233463,5.516014235,5.935018051,6.034965035,5.872340426,5.443877551,5.726190476
4,LS,I,1.636363636,3.172268908,4.040441176,4.528,5.312977099,5.261904762,5.071428571,5.78021978,5.542857143,4.171428571,2.466666667
4,LS,I,1.515957447,3.488986784,3.401273885,3.459183673,3.502325581,4.62804878,5.553672316,4.806451613,4.694117647,3.482758621,4.528571429
4,LS,I,1.600961538,4.248648649,3.688888889,4.495169082,4.730693069,5.463654224,6.236842105,6.165103189,6.031578947,5.994871795,6.288944724
4,LS,I,1.813953488,3.005681818,3.0234375,1.97260274,2.98019802,5.516949153,5.307692308,5.28,4.723404255,4.411764706,3.755555556
4,LS,I,1.589519651,3.950672646,4.310344828,4.161710037,3.883449883,4.703370787,6.094262295,5.894613583,6.114882507,6.039274924,5.742957746
4,LS,I,1.583333333,3.698717949,4.792792793,4.339920949,4.573476703,5.383838384,5.941176471,5.959390863,5.580310881,4.726190476,4.586956522
4,LS,I,1.559139785,3.167286245,3.676923077,3.711309524,3.951298701,5.261261261,5.343023256,5.742331288,5.481927711,5.682352941,4.805825243
4,LS,I,1.661971831,2.43442623,4.056179775,4.096774194,3.976851852,4.044827586,5.899598394,6.10989011,6.583850932,6.891304348,6.058441558
4,LS,I,1.481651376,3.177631579,4.19760479,2.75,2.797752809,3.386666667,3.303030303,3.45,2.363636364,4.333333333,3.4
4,LS,I,1.536231884,3.466463415,3.780701754,3.968309859,3.045248869,5.35021097,5.906614786,5.995850622,5.631284916,5.310559006,5.606060606
4,LS,I,1.516949153,3.365957447,3.698224852,2.824,3.151079137,4.626984127,4.258333333,4.546296296,5.483606557,4.981818182,4.710526316
4,LS,I,1.6,3.857988166,3.843648208,4.526845638,3.133333333,4.756218905,5.368686869,5.175257732,4.736263736,5.166666667,4.956521739
4,LS,I,1.568075117,3.768965517,3.860262009,3.782352941,4.241134752,6.165384615,6.09765625,6.157024793,5.738317757,5.923076923,5.755725191
4,LS,I,1.576271186,3.302030457,3.806910569,4.488069414,4.329439252,5.377314815,5.491764706,5.567839196,5.565340909,5.539325843,5.386996904
4,LS,I,1.585,3.879581152,3.823394495,3.876404494,4.203333333,6.002352941,5.385915493,5.626262626,5.675675676,5.521875,5.848993289
4,LS,I,1.542056075,3.617647059,3.601648352,3.832335329,4.031746032,4.816239316,4.647727273,4.672839506,4.875816993,4.165354331,3.448717949
4,LS,I,1.482926829,2.965346535,2.804878049,3.060869565,3.175257732,3.419354839,2.971428571,3.473684211,2.739130435,2.967741935,3.4
4,LS,I,1.476439791,3.243386243,2.830917874,3.728476821,3.646616541,4.4625,4.850746269,5.222222222,4.875,3.948717949,3.972972973
4,LS,I,1.429447853,3.420353982,3.744588745,3.211267606,2.574712644,4.102040816,4.409638554,4.28,3.647058824,4.351351351,3.333333333
4,LS,I,1.561904762,3.756457565,3.285714286,2.984435798,4.240793201,5.783933518,5.980769231,6.224924012,6.290102389,5.927480916,5.976190476
4,LS,I,1.63362069,3.728873239,3.679245283,2.426966292,3.852459016,5.436893204,4.941176471,5.774509804,4.829545455,5.639534884,5.291666667
4,LS,II,1.760368664,3.54248366,3.322580645,4.67032967,4.862244898,5.264705882,5.445086705,6.204878049,6.321243523,6.034682081,6.585365854
4,LS,II,1.6640625,3.430769231,4.197969543,4.573033708,5.437308869,5.725165563,5.434782609,5.277272727,5.581730769,5.461956522,5.92195122
4,LS,II,1.532467532,3.533057851,3.737226277,5.112021858,6.354166667,7.005665722,7.117283951,7.238244514,7.082781457,6.924460432,7.053278689
4,LS,II,1.55,3.308900524,2.956521739,3.234042553,3.793103448,3.653061224,2.942307692,3.833333333,3.25,3.304347826,2.714285714
4,LS,II,1.537735849,3.182320442,3.262948207,5.377850163,6.583850932,6.602373887,6.481707317,6.673015873,6.972477064,6.892307692,7.168639053
4,LS,II,1.641148325,3.025362319,4.473684211,5.466887417,5.527950311,6.045851528,6.257142857,6.184659091,5.869009585,5.828685259,5.221105528
4,LS,II,1.475,3.24742268,4.065454545,4.596385542,5.408304498,5.846441948,5.992753623,6.007751938,5.852813853,5.828703704,5.902325581
4,LS,II,1.648148148,3.206030151,3.642276423,2.820512821,3.577981651,3.582089552,3.666666667,4,4.744186047,4.530612245,4.766666667
4,LS,II,1.542288557,3.449367089,3.7109375,4.647840532,4.862944162,4.169642857,4.540540541,4.363636364,3.794117647,3.020408163,3.044444444
4,LS,II,1.577405858,4.44200627,4.010416667,4.740088106,5.39,5.405714286,5.135135135,4.691176471,4.926229508,5.159663866,5.65
4,LS,II,1.563876652,2.867346939,4.456521739,4.741935484,4.618556701,3.930232558,4.011235955,3.781609195,3.397058824,3.377777778,3
4,LS,II,1.536945813,3.814285714,4.14673913,5.262172285,5.869918699,5.911627907,6.091633466,5.802030457,5.688172043,5.596491228,5.289940828
4,LS,II,1.528497409,3.227436823,3.818505338,5.143939394,4.587912088,4.842424242,4.661764706,5.340206186,4.75862069,3.966101695,4.972972973
4,LS,II,1.414141414,3.129310345,3.597826087,3.793103448,4.122807018,4.023121387,4.394904459,4.395973154,4.310344828,3.966386555,3.75
4,LS,II,1.551724138,3.454545455,4.289017341,5.597435897,6.071808511,6.23699422,6.315286624,6.583061889,6.410774411,6.612179487,6.895424837
4,LS,II,1.711764706,3.445427729,3.74904943,4.092307692,5.264925373,5.400749064,5.528205128,4.926380368,4.559633028,4.513761468,4.808695652
4,LS,II,1.533653846,2.92,3.291457286,4.948863636,5.465408805,5.178861789,4.623188406,4.6875,4,4.095238095,3.772727273
4,LS,II,1.544600939,2.709677419,3.367424242,5.05982906,5.599406528,5.381270903,6.198051948,6.208494208,6.266666667,6.8,6.443579767
4,LS,II,1.480519481,3.517985612,3.167346939,4.310204082,4.971428571,5.195767196,5.407407407,5.452054795,4.935779817,4.117647059,4.4
4,LS,II,1.446327684,3.509090909,2.868613139,3.567567568,4.174193548,4.4,4.173913043,3.752941176,3.6875,2.846153846,3.789473684
4,LS,II,1.468085106,3.60106383,3.721925134,4.015384615,4.852631579,5.271028037,5.443298969,4.68,4.887640449,4.376237624,5.449541284
4,LS,II,1.573459716,3.522727273,4.111607143,3.84079602,5.008230453,5.575107296,6.25203252,5.840375587,5.835897436,5.744186047,5.623036649
4,LS,II,1.591836735,3.59223301,4.242424242,4.731225296,5.612676056,5.527196653,5.901639344,5.939130435,5.59047619,5.904522613,5.66
4,LS,II,1.560747664,3.479041916,3.954423592,5.262467192,5.680327869,6.109974425,6.323442136,6.143884892,5.909871245,6.430894309,6.440944882
4,LS,II,1.599137931,3.172413793,3.766497462,5.402173913,5.770020534,5.93592233,6.269306931,6.224586288,6.363207547,6.232273839,6.285714286
4,LS,II,1.558685446,3.878378378,3.262008734,3.529126214,4.081521739,3.807142857,3.929133858,4.066666667,3.888888889,3.706666667,3.833333333
4,LS,II,1.359090909,3.441340782,3.282407407,5.288372093,4.972972973,4.918918919,5.040816327,4.705882353,5.06557377,5.772727273,6.034482759
4,LS,II,1.564655172,4.054263566,3.12345679,3.983606557,4.260504202,3.9,3.510204082,3.482758621,3.142857143,3.695652174,3.608695652
4,LS,II,1.487437186,3.652733119,3.856115108,4.838951311,5.080188679,5.896373057,4.394736842,4.822429907,3.985714286,3.4,3.387096774
4,LS,II,1.515463918,3.70610687,4.331896552,4.806034483,4.909090909,4.791878173,5.565714286,5.754491018,5.698630137,6.158227848,5.926666667
4,LS,II,1.622119816,3.516717325,3.79204893,5.667539267,6.376213592,6.562659847,6.25,6.699140401,6.771830986,6.445544554,6.766773163
4,LS,II,1.566115702,3.853785901,4.383040936,4.376923077,5.303921569,5.06302521,5.784810127,6.492063492,6.599173554,6.069518717,5.87962963
4,LS,II,1.524038462,3.662234043,3.492462312,4.601449275,6.206896552,5.802547771,6.066115702,5.952380952,5.778846154,5.170731707,5.435897436
4,LS,II,1.623809524,3.657992565,3.676579926,4.033653846,5.341968912,4.831460674,4.340740741,4.285714286,4.016666667,4.102564103,3.208333333
4,LS,II,1.517412935,2.876190476,3.777158774,4.616438356,5.331983806,4.785714286,6,5.54887218,4.588235294,4.921348315,3.978947368
4,LS,II,1.538461538,4.063037249,3.834210526,5.520547945,5.415384615,6.19760479,6.22392638,6.610169492,6.702702703,6.452674897,6.596226415
4,LS,II,1.683257919,2.754310345,4.442105263,4.654654655,5.067092652,6.030821918,6.181494662,6.155642023,6.35371179,6.587962963,6.871559633
4,LS,II,1.572864322,3.986607143,4.538681948,4.75,4.740484429,4.740384615,4.721014493,5.15942029,5.07079646,4.40397351,3.743589744
4,LS,II,1.640909091,3.518644068,3.382113821,3.903846154,4.673684211,4.996197719,4.656387665,4.416666667,4.46031746,4.572916667,4.5
4,LS,II,1.677419355,4.02892562,3.603524229,4.744360902,4.935897436,4.587064677,4.930693069,4.525316456,4.450980392,3.644067797,3.227272727
4,LS,II,1.534313725,3.321266968,3.634730539,4.191881919,4.739583333,4.820754717,4.551546392,5.076502732,5.453038674,5.543352601,4.747663551
4,LS,II,1.742222222,4.162962963,4,4.612745098,6.157303371,6.414583333,6.492662474,6.658932715,6.593264249,6.057877814,6.514376997
4,LS,II,1.589108911,3.492625369,3.971223022,4.985037406,5.006134969,5.391472868,5.765567766,4.976190476,5.155913978,5.514124294,5.593939394
4,LS,II,1.504807692,4.127962085,4.046153846,4.591111111,5.079069767,5.571428571,5,5.757575758,5.321100917,4.150684932,3.861111111
4,LS,II,1.6,3.411027569,3.713888889,4.767790262,5.64137931,6.258007117,6.276061776,6.496919918,6.569416499,6.76284585,6.834319527
4,LS,III,1.587234043,3.79245283,4.314102564,4.879844961,4.743119266,5.282051282,4.933774834,4.775,4.99,4.46969697,4.274509804
4,LS,III,1.522988506,2.822742475,3.911196911,4.649122807,4.928205128,4.759259259,5.267241379,4.925233645,5.032608696,4.142857143,4.25
4,LS,III,1.395604396,3.011494253,4,4.275862069,4.444444444,3.8,4.285714286,4.142857143,4.375,4.666666667,4.6
4,LS,III,1.688259109,3.28125,3.909871245,5.456928839,5.505154639,4.921428571,4.828828829,4.158536585,3.744680851,3.388888889,3.222222222
4,LS,III,1.611111111,3.687285223,3.962264151,5.679144385,5.248062016,5.392523364,3.767857143,3.742857143,2.611111111,3.473684211,1.5
4,LS,III,1.49068323,4.373134328,4.407407407,4.204968944,4.764227642,5.182795699,4.988235294,4.944444444,5,4.90625,4.879120879
4,LS,III,1.625,3.972136223,4.506493506,5.332116788,5.297959184,5.386138614,5.494623656,5.694915254,6.027210884,5.398373984,5.715447154
4,LS,III,1.493150685,3.984227129,4.426666667,4.485943775,5.027624309,5.120805369,4.08411215,3.707692308,4.180555556,4.301075269,4.065789474
4,LS,III,1.52173913,3.714953271,3.654450262,3.291338583,3.857142857,3.918604651,4.289855072,3.641509434,3.085106383,3.465116279,3.35
4,LS,III,1.597087379,4.17804878,4.920588235,5.660606061,6.325966851,5.476793249,5.314685315,5.009708738,4.21875,5.136986301,5.25862069
4,LS,III,1.427230047,3.44,4.921501706,5.586466165,5.900355872,5.928571429,5.879828326,6.07079646,6.090909091,6.009174312,5.563451777
4,LS,III,1.517241379,3.3,4.234527687,5.478114478,5.762962963,5.826271186,5.590425532,5.558282209,4.858333333,4.262626263,4.663157895
4,LS,III,1.631336406,3.798387097,4.350404313,5.631578947,6,6.125,5.222826087,5.125925926,5.606557377,4.884210526,3.06
4,LS,III,1.677248677,3.825,5.525672372,6.105590062,6.19858156,6.094420601,6.164444444,5.804761905,5.529761905,6.062111801,5.503759398
4,LS,III,1.582524272,3.19269103,4.401253918,5.016025641,5,5.259927798,5.071713147,4.969298246,5.190697674,5.089005236,5.03164557
4,LS,III,1.752631579,3.768907563,4.4,5.163636364,6,5.380952381,5.154471545,5.169811321,4.409090909,4.950819672,4.612244898
4,LS,III,1.678431373,3.193220339,4.217270195,4.981707317,4.893536122,4.379310345,4.467741935,4.921568627,3.654320988,4.222222222,3.659090909
4,LS,III,1.555555556,3.14957265,3.08,5.013513514,4.557251908,4.5,4.671052632,4.280701754,2.5,4.2,1.666666667
4,LS,III,1.565400844,3.087649402,3.213592233,4.535353535,4.76744186,4.095744681,3.369565217,2.9,2.522727273,4.074074074,1.2
4,LS,III,1.566210046,3,4.75399361,5.295275591,5.758293839,5.825581395,5.894039735,6.041958042,5.709401709,5.838095238,5.5875
4,LS,III,1.69266055,3.888382688,4.135440181,5.606683805,5.792792793,5.860377358,5.754716981,5.575268817,5.36,4.993288591,5.232394366
4,LS,III,1.628415301,3.489655172,3.62,5.403755869,6.237410072,6.32046332,6.473913043,6.177339901,6.241176471,5.748427673,5.974025974
4,LS,III,1.514619883,3.361477573,4.827664399,5.740554156,6.295514512,6.059375,5.83161512,6.185185185,5.229508197,5.172619048,5.681818182
4,LS,III,1.625592417,3.884180791,4.292929293,5.701183432,6.428994083,6.240549828,6.194552529,6.150214592,6.328638498,6.18226601,6.163157895
4,LS,III,1.715686275,3.861538462,5.412987013,6.101265823,5.518018018,5.274193548,4.615384615,4.420560748,3.936708861,3.325,3.80952381
4,LS,III,1.624413146,2.867219917,4.128630705,4.467336683,4.924657534,4.868217054,4.032967033,3.941176471,4.62195122,4.619047619,4.536585366
4,LS,III,1.515,3.662198391,4.672588832,4.731117825,4.965909091,4.925110132,5.020618557,4.592592593,4.788571429,4.805970149,4.418803419
4,LS,III,1.60619469,3.659090909,4.655263158,5.278873239,5.966165414,5.884259259,5.825581395,5.591549296,5.549180328,5.745454545,5.095744681
4,LS,III,1.381818182,3.044067797,4.813370474,5.949061662,5.851851852,5.939759036,6.038793103,5.489583333,6.039106145,5.80952381,5.066666667
4,LS,III,1.537735849,3.626373626,3.757377049,4.442211055,4.767676768,5.4,5.736263736,5.258278146,5.431654676,5.037735849,5.136842105
4,LS,III,1.502590674,3.536443149,4.696428571,5.237903226,6.201923077,5.695652174,5.212121212,4.219512195,3.489361702,4.708333333,3.827956989
4,LS,III,1.692307692,3.579937304,4.710622711,5.372197309,5.675126904,5.079754601,4.962406015,5.147286822,5.256637168,5.295918367,4.556962025
4,LS,III,1.593457944,3.090909091,4.580246914,5.984848485,5.760869565,6.162790698,6.486486486,6.459459459,6.487179487,6.575,6.512195122
4,LS,III,1.479069767,3.342019544,4.049107143,5.405063291,4.856321839,5.432098765,5.480769231,4.174603175,4.127659574,5.1,3.962962963
4,LS,III,1.605633803,3.31627907,4.254310345,4.340782123,4.55704698,3.774193548,3.9375,4.6875,3.810810811,3.84,4
4,LS,III,1.557894737,3.759090909,4.024630542,4.834355828,4.535353535,5.219178082,4.921568627,3.882352941,2.269230769,4.4,3.217391304
4,LS,III,1.610655738,3.536977492,4.237209302,6.019607843,5.705479452,6.276836158,6.323529412,6.186666667,6.085714286,6.022556391,6.436619718
4,LS,III,1.452830189,2.674796748,3.941666667,5.026315789,5.424657534,4.786885246,4.530612245,3.641025641,2.80952381,4.363636364,3.571428571
4,LS,III,1.592760181,3.843478261,3.570469799,3.636363636,3.730769231,3.75,3.1875,5.142857143,4.5,2,1
4,LS,III,1.48,3.458955224,5.125475285,5.175324675,5.288,5.697247706,5.170731707,4.652777778,4.153846154,4.342857143,4.714285714
4,LS,III,1.505154639,3.06547619,4.310344828,4.603658537,4.785046729,5.148148148,4.776119403,4.047619048,4.058823529,3.807692308,2.708333333
4,LS,III,1.625,3.656826568,4.332394366,4.47734139,4.75,4.71559633,4.646153846,4.450704225,4.547008547,4.391752577,3.638297872
4,LS,III,1.576576577,3.653571429,4.802588997,5.538167939,5.495575221,5.604278075,4.968152866,4.317307692,4.565217391,4.517241379,4.904761905
4,LS,III,1.588235294,3.747747748,4.829032258,5.062043796,4.92760181,4.74522293,4.656934307,3.68115942,3.96875,4.113207547,4.19047619
4,LS,III,1.414634146,3.255725191,4.888475836,4.995391705,4.394366197,3.963855422,4.710526316,4.85,5.118644068,5.265822785,3.967213115
4,LS,III,1.515151515,3.425373134,3.629032258,3.366197183,3.517241379,4.5,3.037037037,3,3.25,1.75,2.421052632
4,LS,III,1.438888889,4.325,4.732142857,3.68,5.007352941,5.282051282,4.710280374,3.587301587,2.891304348,4.121212121,4.631578947
4,LS,III,1.382198953,3.526315789,4.686868687,5.295532646,5.298701299,5.18877551,5.108433735,5.331125828,4.798387097,5.051020408,4.542372881
